,Watching,Completed,On-Hold,Dropped,Plan to Watch,Total,10,9,8,7,6,5,4,3,2,1,Title
242,10,37,3,46,41,137,10,,,1,4,,2,,,2,Xiao Ta Lixian Ji: Jiyi Senlin
243,6,33,2,43,30,114,11,,,1,3,1,1,1,,3,Alibaba Yu Shen Deng
244,5,35,1,28,31,100,10,,,,4,,4,,,1,Xiao Gongzhu Ai Wei La Yu Shenmi Wangguo 2
245,4,25,1,36,29,95,7,,,,4,,1,1,,1,Miniforce: Haembeogeogoemului Seubgyeog
246,4,25,4,21,30,84,6,,,,3,2,3,,,,Recycle Zoo: Mamore! Mokuyoubi wa Shigengomi no Hi
247,4,22,3,27,27,83,5,,,,2,,1,,,1,Magical: Gongjuleul Usgyeola
248,"1,227","34,606",579,489,"13,334","50,235",3646,2543,3991,4874,2959,1533,441,255,88,171,Boku no Hero Academia the Movie 2: Heroes:Rising - Epilogue Plus - Yume wo Genjitsu ni
249,"3,508","18,520","1,355","1,230","11,126","35,739",1692,1677,3102,4076,2294,969,274,121,72,105,Re:Zero kara Hajimeru Break Time 2nd Season
250,"1,071","19,865",379,671,"11,380","33,366",1735,761,1364,2688,2473,1342,339,176,102,195,Sword Art Online: Alicization - War of Underworld Recap
251,407,"10,653",182,148,"5,248","16,638",426,287,807,1862,1991,1012,300,121,68,62,Murenase! Seton Gakuen Special
252,226,"7,455",108,130,"1,278","9,197",483,413,732,1120,1164,615,170,67,48,45,Chuukou Ikkan!! Kimetsu Gakuen Monogatari: Kimetsu no Utage Tokubetsu-hen
253,462,"4,159",196,308,"3,161","8,286",270,87,147,351,585,567,214,119,62,97,Dokyuu Hentai HxEros: HxEros Report
254,153,"5,100",79,114,"2,769","8,215",236,179,452,1051,930,473,178,74,39,45,22/7: 8＋3=?
255,610,1,142,246,475,"1,474",110,37,69,100,61,39,12,10,5,20,Doraemon (2005) Specials
256,44,551,25,96,648,"1,364",36,9,29,56,68,61,37,23,12,34,ARP Backstage Pass: Paradise
257,37,552,22,59,299,969,21,4,16,49,90,90,33,18,12,23,Rebirth: Virtual to no Souguu
258,27,418,37,57,206,745,18,,3,15,37,72,37,22,13,21,Hawk no Onayami Soudanshitsu Special
259,23,306,9,27,177,542,12,6,19,37,59,35,10,6,3,9,Saezuru Doubutsu wa Yarushikanai! Specials
260,34,32,14,98,53,231,5,,,1,6,6,3,1,2,4,Recola
